Brand,nama barang,kategori,harga,harga_int,user,varian,ukuran,date,review,rating,terbantu,label_sentimen,teks_slang1,teks_slang2,cleaned_text
Mills,mills vonix,sepatu futsal,Rp349.000,349000,U***f,Wht/OcnBlue,36,July 2025,Pas sesuai Bentuk dan ukuran: Pas,5,0,positif,Pas sesuai Bentuk dan ukuran: Pas,pas sesuai bentuk dan ukuran: pas,pas sesuai bentuk dan ukuran pas
Mills,mills vonix,sepatu futsal,Rp349.000,349000,U***w,Wht/OcnBlue,35,July 2025,Sumpahh bagus banget,5,0,positif,Sumpahh bagus banget,sumpahh bagus banget,sumpahh bagus banget
Mills,mills vonix,sepatu futsal,Rp349.000,349000,O***i,Wht/OcnBlue,37,June 2025,Sesuai,5,0,netral,Sesuai,sesuai,sesuai
Mills,mills vonix,sepatu futsal,Rp349.000,349000,H***u,Wht/OcnBlue,37,June 2025,pas,5,0,netral,pas,pas,pas
Mills,mills vonix,sepatu futsal,Rp349.000,349000,D***b,Wht/OcnBlue,37,June 2025,bagus,4,0,positif,bagus,bagus,bagus
Mills,mills vonix,sepatu futsal,Rp349.000,349000,Roni,Wht/OcnBlue,37,June 2025,bagusss,5,0,positif,bagusss,bagusss,baguss
Mills,mills vonix,sepatu futsal,Rp349.000,349000,H***i,Wht/OcnBlue,36,July 2025,Warna: keren,5,0,positif,Warna: keren,warna: keren,warna keren
Mills,mills vonix,sepatu futsal,Rp349.000,349000,A***a,Wht/OcnBlue,36,July 2025,semoga awet,5,0,netral,semoga awet,semoga awet,semoga awet
Mills,mills vonix,sepatu futsal,Rp349.000,349000,N***x,Wht/OcnBlue,37,July 2025,👍👍,5,0,positif,👍👍,👍👍,
Mills,mills vonix,sepatu futsal,Rp359.100,359100,K***o,WHITE/GOLD,39,January 2025,"Ok semua,saran bagi yg mau pake produk mills naikan 1 saiz krana saya biasa pake saiz 39 sempit di pakai.",5,1,negatif,"Ok semua,saran bagi yang mau pakai produk mills naikan 1 saiz krana saya biasa pakai saiz 39 sempit di pakai.","ok semua,saran bagi yang mau pakai produk mills naikan 1 saiz krana saya biasa pakai saiz 39 sempit di pakai.",ok semua saran bagi yang mau pakai produk mills naikan saiz krana saya biasa pakai saiz sempit di pakai
Mills,mills vonix,sepatu futsal,Rp359.100,359100,Nasywa,,,May 2025,"good experience after delay due Ninja Expedition have some error, good to resolve",5,0,netral,"bagus experience after delay due Ninja Expedition have some error, bagus to resolve","bagus experience after delay due ninja expedition have some error, bagus to resolve",bagus experience after delay due ninja expedition have some error bagus to resolve
Mills,mills vonix,sepatu futsal,Rp359.100,359100,Y***o,WHITE/GOLD,44,June 2025,Sesuai pesan,5,0,netral,Sesuai pesan,sesuai pesan,sesuai pesan
Mills,mills vonix,sepatu futsal,Rp359.100,359100,T***f,WHITE/GOLD,41,February 2025,top,5,0,positif,top,top,top
Mills,mills vonix,sepatu futsal,Rp399.000,399000,H***o,WHITE/MGT/LT.B,41,March 2025,Sepatu nya bagus tapi sayang kotak nya sobek,3,1,negatif,Sepatu nya bagus tapi sayang kotak nya sobek,sepatu nya bagus tapi sayang kotak nya sobek,sepatu nya bagus tapi sayang kotak nya sobek
Mills,mills vonix,sepatu futsal,Rp399.000,399000,O***a,WHITE/MGT/LT.B,40,April 2025,Mantappp!!!,5,0,positif,Mantappp!!!,mantappp!!!,mantapp 
Mills,mills vonix,sepatu futsal,Rp399.000,399000,N***i,WHITE/MGT/LT.B,39,March 2025,Warna: sesuai,5,0,netral,Warna: sesuai,warna: sesuai,warna sesuai
Mills,mills vonix,sepatu futsal,Rp399.000,399000,B***p,WHITE/MGT/LT.B,38,April 2025,mantappp,5,0,positif,mantappp,mantappp,mantapp
Mills,mills vonix,sepatu futsal,Rp359.100,359100,Rudy,WHITE/OC.BLUE,40,January 2025,kualitas bagus,5,0,positif,kualitas bagus,kualitas bagus,kualitas bagus
Mills,mills vonix,sepatu futsal,Rp359.100,359100,I***a,WHITE/OCEAN.BLUE,39,February 2025,Bagus,5,0,positif,Bagus,bagus,bagus
Mills,mills vonix,sepatu futsal,Rp359.100,359100,m***·,WHITE/OCEAN.BLUE,40,January 2025,bagus,5,0,positif,bagus,bagus,bagus
Mills,mills xenon,sepatu futsal,Rp349.000,349000,F***f,LIME.GRN/S.BLUE,37,June 2025,Ukuran kekecilan,4,0,negatif,Ukuran kekecilan,ukuran kekecilan,ukuran kekecilan
Mills,mills xenon,sepatu futsal,Rp349.000,349000,B***r,LIME.GRN/S.BLUE,37,April 2025,Bagusss sesuai ukuran,5,0,positif,Bagusss sesuai ukuran,bagusss sesuai ukuran,baguss sesuai ukuran
Mills,mills xenon,sepatu futsal,Rp349.000,349000,Q***o,LIME.GRN/S.BLUE,37,May 2025,Memuaskan,5,0,positif,Memuaskan,memuaskan,memuaskan
Mills,mills xenon,sepatu futsal,Rp349.000,349000,vivi,,,May 2025,seller ramah dan sepatunya pas,5,0,positif,seller ramah dan sepatunya pas,seller ramah dan sepatunya pas,seller ramah dan sepatunya pas
Mills,mills xenon,sepatu futsal,Rp349.000,349000,I***e,WHITE/TURQUOUISE,36,May 2025,Warna: WHITE/TURQUOISE Bentuk dan ukuran: 36 bagus banget warnanya bahannya juga gak kaleng²,5,0,positif,Warna: WHITE/TURQUOISE Bentuk dan ukuran: 36 bagus banget warnanya bahannya juga tidak kaleng²,warna: white/turquoise bentuk dan ukuran: 36 bagus banget warnanya bahannya juga tidak kaleng²,warna white turquoise bentuk dan ukuran bagus banget warnanya bahannya juga tidak
Mills,mills xenon,sepatu futsal,Rp349.000,349000,U***a,WHITE/TURQUOUISE,36,June 2025,Bentuk dan ukuran: pas Warna: bagus,5,0,positif,Bentuk dan ukuran: pas Warna: bagus,bentuk dan ukuran: pas warna: bagus,bentuk dan ukuran pas warna bagus
Mills,mills xenon,sepatu futsal,Rp349.000,349000,C***e,WHITE/TURQUOUISE,34,May 2025,Produk sangat bagus 😎🤩👍,5,0,positif,Produk sangat bagus 😎🤩👍,produk sangat bagus 😎🤩👍,produk sangat bagus
Mills,mills xenon,sepatu futsal,Rp349.000,349000,J***o,WHITE/TURQUOUISE,35,July 2025,Terima kasih,5,0,netral,Terima kasih,terima kasih,terima kasih
Mills,mills xenon,sepatu futsal,Rp399.000,399000,K***k,LIMEGREEN/SKYBLUE,43,July 2025,"Sepatunya oke pas nyampe masih aman walau kardusnya penyok,produknya oke seperti di gambar",5,0,netral,"Sepatunya oke pas nyampe masih aman walau kardusnya penyok,produknya oke seperti di gambar","sepatunya oke pas nyampe masih aman walau kardusnya penyok,produknya oke seperti di gambar",sepatunya oke pas nyampe masih aman walau kardusnya penyok produknya oke seperti di gambar
Mills,mills xenon,sepatu futsal,Rp399.000,399000,T***t,LIMEGREEN/SKYBLUE,40,May 2025,"Mantap pol,cuman sempit di kaki,panjangnya oke pas,lebar nya kurang.",5,0,negatif,"Mantap pol,Cuma sempit di kaki,panjangnya oke pas,lebar nya kurang.","mantap pol,cuma sempit di kaki,panjangnya oke pas,lebar nya kurang.",mantap pol cuma sempit di kaki panjangnya oke pas lebar nya kurang
Mills,mills xenon,sepatu futsal,Rp399.000,399000,F***p,LIMEGREEN/SKYBLUE,40,May 2025,"Mantappp, sempat salah ukuran tapi alhamdulillah bisa ditukar. Admin tamah dan fast respon. Barang bagus bangett suka. Apalagi ini hadiah dari calon pacar aku hehehe",5,0,positif,"Mantappp, sempat salah ukuran tapi alhamdulillah bisa ditukar. Admin tamah dan fast respon. Barang bagus bangett suka. Apalagi ini hadiah dari calon pacar aku hehehe","mantappp, sempat salah ukuran tapi alhamdulillah bisa ditukar. admin tamah dan fast respon. barang bagus bangett suka. apalagi ini hadiah dari calon pacar aku hehehe",mantapp sempat salah ukuran tapi alhamdulillah bisa ditukar admin tamah dan fast respon barang bagus bangett suka apalagi ini hadiah dari calon pacar aku hehehe
Mills,mills xenon,sepatu futsal,Rp399.000,399000,J***k,LIMEGREEN/SKYBLUE,39,May 2025,"Sepatu ringan enak dipakaianya ,semoga awet",5,0,positif,"Sepatu ringan enak dipakaianya ,semoga awet","sepatu ringan enak dipakaianya ,semoga awet",sepatu ringan enak dipakaianya semoga awet
Mills,mills xenon,sepatu futsal,Rp399.000,399000,M***h,LIMEGREEN/SKYBLUE,42,May 2025,Gila banget,5,0,positif,Gila banget,gila banget,gila banget
Mills,mills xenon,sepatu futsal,Rp399.000,399000,G***h,LIMEGREEN/SKYBLUE,43,July 2025,keren bagus,5,0,positif,keren bagus,keren bagus,keren bagus
Mills,mills xenon,sepatu futsal,Rp399.000,399000,y***n,MAGENTA/TURQUOISE,42,August 2024,"Dari lama uda pake mills Kualitas bagus bnget, style juga keren Mantap mills, sukses selalu 🫶",5,0,positif,"Dari lama sudah pakai mills Kualitas bagus bnget, style juga keren Mantap mills, sukses selalu 🫶","dari lama sudah pakai mills kualitas bagus bnget, style juga keren mantap mills, sukses selalu 🫶",dari lama sudah pakai mills kualitas bagus bnget style juga keren mantap mills sukses selalu
Mills,mills xenon,sepatu futsal,Rp399.000,399000,n***e,MAGENTA/TURQUOISE,41,September 2024,barang sampi dengan aman ukuran pas.barang baguss,5,0,positif,barang sampi dengan aman ukuran pas.barang baguss,barang sampi dengan aman ukuran pas.barang baguss,barang sampi dengan aman ukuran pas.barang baguss
Mills,mills xenon,sepatu futsal,Rp399.000,399000,T***S,MAGENTA/TURQUOISE,42,September 2024,Bagus sekali Barangnya Tidak mengecewakan,4,0,positif,Bagus sekali Barangnya Tidak mengecewakan,bagus sekali barangnya tidak mengecewakan,bagus sekali barangnya tidak mengecewakan
Mills,mills xenon,sepatu futsal,Rp399.000,399000,m***g,MAGENTA/TURQUOISE,45,December 2024,bagus,4,0,positif,bagus,bagus,bagus
Mills,mills xenon,sepatu futsal,Rp399.000,399000,Y***A,WHITE/LIMEGREEN,42,June 2025,Oke banget dast respond barang sesuai,5,0,positif,Oke banget dast respond barang sesuai,oke banget dast respond barang sesuai,oke banget dast respond barang sesuai
Mills,mills xenon,sepatu futsal,Rp399.000,399000,S***p,WHITE/LIMEGREEN,39,May 2025,Barang sesuai foto dan pengepakan sangat aman,5,0,positif,Barang sesuai foto dan pengepakan sangat aman,barang sesuai foto dan pengepakan sangat aman,barang sesuai foto dan pengepakan sangat aman
Mills,mills xenon,sepatu futsal,Rp399.000,399000,R***q,WHITE/LIMEGREEN,40,June 2025,mantap,5,0,positif,mantap,mantap,mantap
Mills,mills xenon,sepatu futsal,Rp399.000,399000,M***p,WHITE/LIMEGREEN,38,June 2025,Sangat bagus,5,0,positif,Sangat bagus,sangat bagus,sangat bagus
Mills,mills xenon,sepatu futsal,Rp399.000,399000,T***S,WHITE/TURQUOISE,40,August 2024,Bentuk dan ukuran: Tidak cocok untuk kaki lebar😁 Barang sudah sampe dengan baik. Seusai dngan pesanan barang istimewa.,5,0,negatif,Bentuk dan ukuran: Tidak cocok untuk kaki lebar😁 Barang sudah sampai dengan baik. Seusai dngan pesanan barang istimewa.,bentuk dan ukuran: tidak cocok untuk kaki lebar😁 barang sudah sampai dengan baik. seusai dngan pesanan barang istimewa.,bentuk dan ukuran tidak cocok untuk kaki lebar barang sudah sampai dengan baik seusai dngan pesanan barang istimewa
Mills,mills xenon,sepatu futsal,Rp399.000,399000,F***k,WHITE/TURQUOISE,39,June 2025,"Bentuk dan ukuran: bgs, lumayan kekecilan agak pres",5,0,negatif,"Bentuk dan ukuran: bagus, lumayan kekecilan agak pres","bentuk dan ukuran: bagus, lumayan kekecilan agak pres",bentuk dan ukuran bagus lumayan kekecilan agak pres
Mills,mills xenon,sepatu futsal,Rp399.000,399000,G***q,WHITE/TURQUOISE,41,May 2025,Bentuk dan ukuran: Pas oke tapi ini tidak cocok yg buat kaki ya lebar,5,0,negatif,Bentuk dan ukuran: Pas oke tapi ini tidak cocok yang buat kaki iya lebar,bentuk dan ukuran: pas oke tapi ini tidak cocok yang buat kaki iya lebar,bentuk dan ukuran pas oke tapi ini tidak cocok yang buat kaki iya lebar
Mills,mills xenon,sepatu futsal,Rp399.000,399000,B***q,WHITE/TURQUOISE,42,May 2025,Cakep,5,0,positif,Cakep,cakep,cakep
Mills,mills xenon,sepatu futsal,Rp399.000,399000,C***q,WHITE/TURQUOISE,39,May 2025,bagus sesuai nyaman,5,0,positif,bagus sesuai nyaman,bagus sesuai nyaman,bagus sesuai nyaman
Mills,mills xenon,sepatu futsal,Rp399.000,399000,V***R,WHITE/TURQUOISE,43,September 2024,Bagus,5,1,positif,Bagus,bagus,bagus
Mills,mills xenon,sepatu futsal,Rp399.000,399000,Y***f,WHITE/TURQUOISE,41,May 2025,Ukuran pas,5,0,positif,Ukuran pas,ukuran pas,ukuran pas
Mills,mills xenon,sepatu futsal,Rp399.000,399000,O***v,WHITE/TURQUOISE,44,June 2025,Bagus,5,0,positif,Bagus,bagus,bagus
Mills,mills xenon,sepatu futsal,Rp399.000,399000,T***a,WHITE/TURQUOISE,42,May 2025,Bagus,5,0,positif,Bagus,bagus,bagus
Mills,mills xenon,sepatu futsal,Rp399.000,399000,P***n,WHITE/TURQUOISE,42,May 2025,Mantap,5,0,positif,Mantap,mantap,mantap
Mills,mills xenon,sepatu futsal,Rp399.000,399000,Y***r,WHITE/TURQUOISE,43,June 2025,keren,5,0,positif,keren,keren,keren
Mills,mills xenon,sepatu futsal,Rp399.000,399000,Z***z,WHITE/TURQUOISE,42,May 2025,Keren,5,0,positif,Keren,keren,keren
Mills,mills xenon,sepatu futsal,Rp399.000,399000,B***H,WHITE/TURQUOISE,42,April 2024,Next beli lagi,5,0,netral,Next beli lagi,lanjut beli lagi,lanjut beli lagi
Mills,mills xenon,sepatu futsal,Rp399.000,399000,N***o,WHITE/TURQUOISE,41,May 2025,Bagus semoga awet,5,0,positif,Bagus semoga awet,bagus semoga awet,bagus semoga awet
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp398.300,398300,m***2,PHANTOMBLACK/SPECTRAGREEN,39,November 2024,Barang bagus.. Sesuai yg di order. Pengiriman juga cepat.,5,0,positif,Barang bagus.. Sesuai yang di order. Pengiriman juga cepat.,barang bagus.. sesuai yang di order. pengiriman juga cepat.,barang bagus sesuai yang di order pengiriman juga cepat
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp398.300,398300,S***d,PHANTOMBLACK/SPECTRAGREEN,40,May 2025,oke kk sepatunya bagus banget maaf video unboxingnya ga ada coz hp ga mendukung ka terima kasih wat toko kk yang amanah juga mas kurirnya yang ramah.,5,0,positif,oke kakak sepatunya bagus banget maaf video unboxingnya tidak ada karena hp tidak mendukung kakak terima kasih buat toko kakak yang amanah juga mas kurirnya yang ramah.,oke kakak sepatunya bagus banget maaf video unboxingnya tidak ada karena hp tidak mendukung kakak terima kasih buat toko kakak yang amanah juga mas kurirnya yang ramah.,oke kakak sepatunya bagus banget maaf video unboxingnya tidak ada karena hp tidak mendukung kakak terima kasih buat toko kakak yang amanah juga mas kurirnya yang ramah
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp398.300,398300,T***S,PHANTOMBLACK/SPECTRAGREEN,40,December 2024,"alhamdulillah, barang sudah sampai dengan aman,pengiriman sangat cepatttt, barang sangat aman gaada yg minus",5,2,positif,"alhamdulillah, barang sudah sampai dengan aman,pengiriman sangat cepatttt, barang sangat aman tidak ada uang yang minus","alhamdulillah, barang sudah sampai dengan aman,pengiriman sangat cepatttt, barang sangat aman tidak ada uang yang minus",alhamdulillah barang sudah sampai dengan aman pengiriman sangat cepatt barang sangat aman tidak ada uang yang minus
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp398.300,398300,T***Y,PHANTOMBLACK/SPECTRAGREEN,42,January 2025,Bentuk dan ukuran: Sesuai dan pas di kaki,5,0,positif,Bentuk dan ukuran: Sesuai dan pas di kaki,bentuk dan ukuran: sesuai dan pas di kaki,bentuk dan ukuran sesuai dan pas di kaki
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp398.300,398300,T***S,PHANTOMBLACK/SPECTRAGREEN,42,November 2024,Nice Daya tahan pakai: Barangnya sesuai semoga tahan di pakai,5,0,netral,Nice Daya tahan pakai: Barangnya sesuai semoga tahan di pakai,bagus daya tahan pakai: barangnya sesuai semoga tahan di pakai,bagus daya tahan pakai barangnya sesuai semoga tahan di pakai
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp398.300,398300,T***S,PHANTOMBLACK/SPECTRAGREEN,42,April 2024,Bagus dan cepat sampe,5,0,positif,Bagus dan cepat sampai,bagus dan cepat sampai,bagus dan cepat sampai
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp398.300,398300,d***4,PHANTOMBLACK/SPECTRAGREEN,39,December 2024,Sangat bagus,5,0,positif,Sangat bagus,sangat bagus,sangat bagus
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp398.300,398300,A***a,PHANTOMBLACK/SPECTRAGREEN,39,December 2024,Recommended,5,0,positif,Recommended,recommended,recommended
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,A***e,WHITE/SPECTRAGREEN,40,December 2024,Lem nya kurang rapi Tapak tengah kurang lebar Ngepres di kaki,3,0,negatif,Lem nya kurang rapi Tapak tengah kurang lebar Ngepres di kaki,lem nya kurang rapi tapak tengah kurang lebar ngepres di kaki,lem nya kurang rapi tapak tengah kurang lebar ngepres di kaki
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,D***2,WHITE/SPECTRAGREEN,41,April 2024,Bentuk dan ukuran: sepatu nyaman sekali di pakai.warnanya keren ssuai dengan gambar produk,5,0,positif,Bentuk dan ukuran: sepatu nyaman sekali di pakai.warnanya keren ssuai dengan gambar produk,bentuk dan ukuran: sepatu nyaman sekali di pakai.warnanya keren ssuai dengan gambar produk,bentuk dan ukuran sepatu nyaman sekali di pakai.warnanya keren ssuai dengan gambar produk
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,*****,WHITE/SPECTRAGREEN,38,December 2024,behhh kece badaiii sesuai sama di Poto pokonya bagus banget dehh beli disini dijamin orii dehh!!👍🤩,5,0,positif,behhh kece badaiii sesuai sama di Poto pokonya bagus banget dehh beli disini dijamin orii dehh!!👍🤩,behhh kece badaiii sesuai sama di poto pokonya bagus banget dehh beli disini dijamin orii dehh!!👍🤩,behh kece badaii sesuai sama di poto pokonya bagus banget dehh beli disini dijamin orii dehh 
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,E***o,WHITE/SPECTRAGREEN,42,April 2025,Mantap.cuma pengiriman lama banget ya.seminggu lebih,4,0,negatif,Mantap.cuma pengiriman lama banget iya.seminggu lebih,mantap.cuma pengiriman lama banget iya.seminggu lebih,mantap.cuma pengiriman lama banget iya.seminggu lebih
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,T***S,WHITE/SPECTRAGREEN,39,August 2024,Bentuk dan ukuran: Pas,5,0,netral,Bentuk dan ukuran: Pas,bentuk dan ukuran: pas,bentuk dan ukuran pas
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,W***k,WHITE/SPECTRAGREEN,45,June 2025,mantap bgt spatunya cuy,5,0,positif,mantap banget spatunya cuy,mantap banget spatunya cuy,mantap banget spatunya cuy
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,H***a,WHITE/SPECTRAGREEN,40,October 2024,Sangat bagus,5,0,positif,Sangat bagus,sangat bagus,sangat bagus
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,T***S,WHITE/SPECTRAGREEN,39,November 2024,P,5,0,netral,P,per,per
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,g***p,WHITE/SPECTRAGREEN,39,November 2024,bagussssssssssssssssssssssssssss,4,0,positif,bagussssssssssssssssssssssssssss,bagussssssssssssssssssssssssssss,baguss
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,d***r,WHITE/SPECTRAGREEN,45,January 2025,.,5,0,netral,.,.,
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,n***n,PhantomBlck/SpctrGrn,39,October 2024,Pas dikaki saya buat amunisi main mini soccer,5,0,netral,Pas dikaki saya buat amunisi main mini soccer,pas dikaki saya buat amunisi main mini soccer,pas dikaki saya buat amunisi main mini soccer
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,H***i,PhantomBlck/SpctrGrn,41,September 2024,👍🏻👍🏻👍🏻,5,1,netral,👍🏻👍🏻👍🏻,👍🏻👍🏻👍🏻,
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,O***r,PhantomBlck/SpctrGrn,38,May 2025,bagus,5,0,positif,bagus,bagus,bagus
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,y***n,PhantomBlck/SpctrGrn,38,February 2025,Bagus,5,0,positif,Bagus,bagus,bagus
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,A***r,WHITE/SPECTREAGREEN,38,March 2025,"Warna ok, kualitas ok, original mills, ukuran sesuai, srller mantaps",5,0,positif,"Warna ok, kualitas ok, original mills, ukuran sesuai, srller mantaps","warna ok, kualitas ok, original mills, ukuran sesuai, srller mantaps",warna ok kualitas ok original mills ukuran sesuai srller mantaps
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,ã****,WHITE/SPECTREAGREEN,42,September 2024,Mantap,5,0,positif,Mantap,mantap,mantap
Mills,mills xyclops acg mk ii prime,sepatu futsal,Rp483.650,483650,T***S,WHITE/SPECTREAGREEN,42,September 2024,👍,5,0,netral,👍,👍,
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,L***u,Beige/BrgRed,42,November 2024,"bagus, pas juga di kaki, bener2 nyaman. sukses selalu buat Mills. maju terus brand lokal",5,4,positif,"bagus, pas juga di kaki, bener bener nyaman. sukses selalu buat Mills. maju terus brand lokal","bagus, pas juga di kaki, benar benar nyaman. sukses selalu buat mills. maju terus brand lokal",bagus pas juga di kaki benar benar nyaman sukses selalu buat mills maju terus brand lokal
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,W***d,Beige/BrgRed,41,July 2025,minus kotaknya ada sedikit rusak sama ada yang lepas gambar logo xyclops nya🙂🥲🥺,3,0,negatif,minus kotaknya ada sedikit rusak sama ada yang lepas gambar logo xyclops nya🙂🥲🥺,minus kotaknya ada sedikit rusak sama ada yang lepas gambar logo xyclops nya🙂🥲🥺,minus kotaknya ada sedikit rusak sama ada yang lepas gambar logo xyclops nya
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,Z***c,Wht/Slvr,41,March 2025,sepatu nyaman banget buat dipake flank recommend pokoknya,5,3,positif,sepatu nyaman banget buat dipake flank recommend pokoknya,sepatu nyaman banget buat dipake flank recommend pokoknya,sepatu nyaman banget buat dipake flank recommend pokoknya
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,M***e,Wht/Slvr,45,July 2025,Bentuk dan ukuran: Pas Warna: Ok Daya tahan pakai: Br sekali pakai Aroma: Baru,5,0,netral,Bentuk dan ukuran: Pas Warna: Ok Daya tahan pakai: Br sekali pakai Aroma: Baru,bentuk dan ukuran: pas warna: ok daya tahan pakai: baru sekali pakai aroma: baru,bentuk dan ukuran pas warna ok daya tahan pakai baru sekali pakai aroma baru
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,B***j,Wht/Slvr,41,July 2025,"barang sesuai keren abizzz😋pengiriman juga cepet cmn 1hari doang mantap sihh puas bngt sama kualitas nya, kurir nya juga ramah, amanahaman sentosan, thanks buat toko nya... ",5,0,positif,"barang sesuai keren abizzz😋pengiriman juga cepat cmn 1hari saja mantap sihh puas bngt sama kualitas nya, kurir nya juga ramah, amanahaman sentosan, terima kasih buat toko nya... ","barang sesuai keren abizzz😋pengiriman juga cepat cmn 1hari saja mantap sihh puas bngt sama kualitas nya, kurir nya juga ramah, amanahaman sentosan, terima kasih buat toko nya... ",barang sesuai keren abizzpengiriman juga cepat cmn saja mantap sihh puas bngt sama kualitas nya kurir nya juga ramah amanahaman sentosan terima kasih buat toko nya
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,T***s,Wht/Slvr,41,April 2025,Gk usah meragukan lagii barangnya baguus dan pengirimannya juga cepaat,5,0,positif,Gk perlu meragukan lagii barangnya baguus dan pengirimannya juga cepaat,tidak perlu meragukan lagii barangnya baguus dan pengirimannya juga cepaat,tidak perlu meragukan lagii barangnya baguus dan pengirimannya juga cepaat
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,H***q,Wht/Slvr,43,May 2025,Barang sesuai pesanan thankyou min,5,0,positif,Barang sesuai pesanan thankyou min,barang sesuai pesanan thankyou min,barang sesuai pesanan thankyou min
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,P***r,Wht/Slvr,41,July 2025,wort it,5,0,netral,wort it,wort it,wort it
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,J***u,Wht/Slvr,41,May 2025,Sangat puas,5,0,positif,Sangat puas,sangat puas,sangat puas
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,Y***i,Wht/Slvr,41,June 2025,Keren,5,0,positif,Keren,keren,keren
Mills,mills xyclops helios,sepatu futsal,Rp512.100,512100,V***e,Wht/Slvr,41,March 2025,Keren,5,0,positif,Keren,keren,keren
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,N***t,BrgRd/Wht/Org,40,June 2025,Myciiyciy,5,0,netral,Myciiyciy,myciiyciy,myciiyciy
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,U***s,BrgRd/Wht/Org,42,June 2025,Bgs bgt,5,0,positif,Bgs banget,bagus banget,bagus banget
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,D***r,BrgRd/Wht/Org,40,July 2025,Mantap,5,0,positif,Mantap,mantap,mantap
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,M***b,SftGrn/Org,41,June 2025,"Ukuran pas, kualitas bagus terimakasih luarbiasa",5,0,positif,"Ukuran pas, kualitas bagus terimakasih luarbiasa","ukuran pas, kualitas bagus terimakasih luarbiasa",ukuran pas kualitas bagus terimakasih luarbiasa
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,K***p,SftGrn/Org,41,June 2025,Bagus banget sepatunya,5,0,positif,Bagus banget sepatunya,bagus banget sepatunya,bagus banget sepatunya
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,R***l,SftGrn/Org,45,June 2025,Good job thanks for the product,5,0,positif,Good job terima kasih for the product,bagus job terima kasih for the product,bagus job terima kasih for the product
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,S***j,SftGrn/Org,39,June 2025,Barang ori,5,0,netral,Barang ori,barang ori,barang ori
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,H***r,SftGrn/Org,40,July 2025,Bagus keren,5,0,positif,Bagus keren,bagus keren,bagus keren
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,F***d,SftGrn/Org,42,June 2025,Ok,5,0,netral,Ok,ok,ok
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,R***r,White/NeonGreen,39,July 2025,Bentuk dan ukuran: salah pilih ukuran harusnya 40 jadinya kekecilan,4,0,negatif,Bentuk dan ukuran: salah pilih ukuran harusnya 40 jadinya kekecilan,bentuk dan ukuran: salah pilih ukuran harusnya 40 jadinya kekecilan,bentuk dan ukuran salah pilih ukuran harusnya jadinya kekecilan
Mills,mills xyclops helios,sepatu futsal,Rp379.000,379000,D***t,White/NeonGreen,39,July 2025,mantap,5,0,positif,mantap,mantap,mantap
