Brand,nama barang,kategori,harga,harga_int,user,varian,ukuran,date,review,rating,terbantu,label_sentimen
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,T***S,HITAM,46,Jan-25,Semua bagus,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,s***i,HITAM,39,Nov-24,bagus banget,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,Septi,,38,Jul-24,sesuai bagus,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,Nashrul,,42,Jul-24,Ukuran sesuai.,5,0,0
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,i***s,HITAM,40,Nov-24,Kekecilan,1,0,-1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,H***y,HITAM,40,May-25,Sesuai,5,0,0
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,I***a,HITAM,43,Jul-24,Alhamdulillah datang dengan selamat bm,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,a****,HITAM,41,Jan-25,Baguss,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,N***e,HITAM,42,Mar-25,Bagus,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,Y***a,HITAM,37,Sep-24,Bagus,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,T***S,HITAM,38,Jul-24,bagus,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,b***_,HITAM,41,Aug-24,Bagus,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,y***g,HITAM,40,Jul-24,Bagus,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,y***g,HITAM,38,Jul-24,Bagus,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,A***i,HITAM,42,Jan-25,Baik,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,T***S,HITAM,42,Sep-24,"Bagus, keren",5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,K****,HITAM,40,Aug-24,Lumayan bagus.,4,0,0
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,Andang,,44,Jul-24,. mantap,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,T***S,HITAM,41,Jul-24,Mantap pokoeeee,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,T***S,HITAM,41,Feb-25,U,5,0,0
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,X***a,HITAM,39,Jul-25,Bagussssss anak nya sukak,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,B***i,HITAM,38,May-25,Salah ukuran,4,0,-1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,g***k,HITAM,40,Dec-24,Uwapik poll,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,f***l,,41,Aug-24,keren,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,R***z,,42,Jul-24,top,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,c***y,HITAM,41,Jul-24,Ok,5,0,0
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,Gentala,,39,Jul-24,"sudah dicoba, alkhamdulillah masuk ke kaki (size chart sesuai dgn infonya)",5,1,0
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,ahmad,,39,Jul-24,sepatu compact enak buat olahraga. cuma ukuran true size bgt buat kaki orang indo,5,0,-1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,Chaerul,,42,Jul-24,polll,5,0,0
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,Saut,,40,Jul-24,Sepatunya nyaman. Ukuran sesuai.,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,Cah,,42,Jul-24,Ukuran sesuai.,5,0,0
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,Adima,,44,Jul-24,Sepatunya nyaman. Ukuran sesuai.,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,D***l,,42,Jul-24,Sepatunya nyaman. Ukuran sesuai. Proses pesanan cepat. Packaging rapi. Respon penjualnya top. Bahannya berkualitas.,5,0,1
Ortuseight,ortuseight phyton,sepatu lifestyle,Rp349.000,349000,Muhammad,,43,Jul-24,Sepatunya nyaman. Ukuran sesuai.,5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,D***y,,40,Sep-24,sepatu bagus dan ringan ❤️❤️❤️💯💯💯💯,5,4,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,S***r,Olive Pine,40,Jun-25,"tips bagi yg kaki 25-26 cm lebih pas up sizw ke 42. trus bagian bawah outsole ada rongganya., overall barang berkualitas, original, pas lihat langsung keren banget. beli... ",5,0,0
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,ronald,Olive Pine,43,Jun-25,"Pembelian sepatu Ortuseight saya yang ke empat. Sepatu Ortuseight kualitasnya bagus bagus dan sama dengan kualitas merk Adidas atau HOKA, enak-kuat dan empuk.",5,1,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,Dea,,40,Nov-24,Nyaman dan aman untuk trail run. Tapi kualitas lem bikin khawatir dengan harga 1jt+.,3,7,-1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,S***l,Olive Pine,44,Jun-25,"Packing aman, delivery cepat & barang bagus sesuai pesanan.",5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,Q***y,Olive Pine,41,Jun-25,"Produk original, bahan bagus, ukuran sesuai, pokonya semua baik.",5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,Sulianto,,40,Nov-24,"produk sih emang baik bagus dan original, sayangnya reseller kurang gercep. order hari jumat malam, dari hari sabtu sampai senin status masih proses. harusnya datang di h... ",4,0,-1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,Panji,,40,Sep-24,produk melebihi ekspektasi dan pelayanan sangan baik. sayang cuma bisa kasih bintang 5,5,3,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,Rudi,Olive Pine,38,Jun-25,mantap respon penjual cepat pengiriman cepat,5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,Eddward,Olive Pine,38,Jun-25,Sesuai deskripsi. Gatau kualitas belum dites.,5,0,0
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,S***f,Olive Pine,42,Jun-25,"Keren sepatunya realpic, smoga sja awet dan vibramnya smoga benar"" Mencengkram",5,0,0
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,Nicolaus,Olive Pine,42,Jun-25,"mantab ini mah...produk original, proses cepat, pengiriman sat set...sukses terus ya...makasih",5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,G***h,,45,Nov-24,"Good, mantap empuknya",5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,H***y,,43,Nov-24,Sepatu bagus sih cuman diatas sejuta agak overprice utk bersaing dg merek Inter,5,1,-1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,ulil,,43,Nov-24,"Barang bagus,",5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,Danielgt,Olive Pine,42,Jun-25,"Semoga awet, vibram ny sih manteb",5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,S***y,Olive Pine,37,Jun-25,"Kereeennnn Cakep deh, kwalitas okey",5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,K***s,Olive Pine,41,Jun-25,Mantaaapp.....,5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,A***e,Olive Pine,38,Jun-25,Mantab...barang datang dg selamat dan bagussss...,5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,T***S,Olive Pine,41,Jan-25,Ringan... Mantap,5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,L***s,Olive Pine,44,Jul-25,BESTTTTT,5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,W***q,Olive Pine,44,Jun-25,baguss,5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,F***7,Olive Pine,42,Dec-24,Baik,5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,K***u,Olive Pine,46,Jun-25,👌,5,0,0
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,D***v,Forest Green Ortrange,38,May-25,"ternyata lebih cakep aslinya daripada di gambar, mantpp",5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,Z***j,Forest Green Ortrange,41,Jul-25,size 41/26  pengiriman tepat waktu barang sampai dengan kondisi baij ukuran sepatu sesuai,5,1,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,C***l,Forest Green,45,Feb-25,"Pake di muddy trail, enak juga! Sol nya cukup nge grip di batu licin, ga gampang kepleset. Mantep! 👍",5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,husni,,,Jun-25,joss banget langsung coba pakai di merbabu skyrace gak ada licin samsek 🤩,5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,Jalu,Forest Green Ortrange,45,May-25,sesuai pesanan dan cepat kirimnya,5,0,0
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,A***u,Forest Green Ortrange,42,Jun-25,"Sampai tepat waktu,barang sesuai ..good",5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,C***j,Forest Green Ortrange,44,Jul-25,empuk dan nyaman,5,0,1
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,T***h,Forest Green Ortrange,43,Jun-25,sampai dengan aman,5,0,0
Ortuseight,ortuseight shkhara,sepatu lari,Rp1.199.000,1199000,H***s,Forest Green Ortrange,39,Jul-25,Sesuai pict,5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,I***M,Smoke Green,45,Nov-24,"berat dipegang tapi, ringan pas dipake.  real si ini langsung gas buat run",5,1,0
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,M***i,Smoke Green,41,Oct-24,"Local Pride, pembelian Ortus ketiga, nyaman dipakai, size pas banget buat kaki orang Indonesia tanpa harus cari yg wide. Grip Vibram nya Ok banget",5,5,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,Windiasari,Smoke Green Mustard,40,May-25,Cool! Cocok jg buat cewek.. btw vibram sole never failed,5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,Liong,Smoke Green Mustard,45,Jun-25,sepatu ya enak pas untuk kaki lebar..cuma tidak seempuk NB tp untuk sol bawah sangat rigid enak tidak licin,5,0,-1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,Paul,Smoke Green,41,Nov-24,"barang original, empuk dan nyaman. packing super aman dan rapih",5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,Dwi,Smoke Green,43,Nov-24,"Modelnya keren bgt, bahan bagus dan nyaman, very good seller!!!",5,3,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,Ahmad,Smoke Green,43,Mar-25,"kualitas mantab, nyaman dipakai. thanks seller.",5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,Paul,Smoke Green,41,Nov-24,"produk bagus heel stack optimal tidak overdosis, arch support antep... sol vibram sangar.. terbaikkk...",5,3,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,mochamad,,,May-25,"bener bener top, terutama pelayanannya, fast respon, nice attitude, 24 jam pelayanannya kayak apotek lah... top!!! barangnya oke, keren.  Saya sangat puas dengan pembelia... ",5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,rizky,Smoke Green,42,Apr-25,"Produknya bagus, admin responsif. Terbaik.",5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,J***y,Smoke Green Mustard,41,Apr-25,"over all baguss, the best lah👍🏼",5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,C***p,Smoke Green Mustard,41,Jun-25,Bentuk dan ukuran: sesuai,4,0,0
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,Arie,Smoke Green Mustard,41,May-25,kualitas bagus,5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,F***l,Smoke Green Mustard,41,Jun-25,Barang bagus,5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,D***d,Smoke Green Mustard,41,Jun-25,Semoga amann,5,1,0
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,N***e,Smoke Green Mustard,41,Jun-25,Bagus,5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,I***f,Smoke Green Mustard,45,May-25,Good,5,0,1
Ortuseight,ortuseight sierra,sepatu lari,Rp1.199.000,1199000,S***n,Smoke Green Mustard,41,Jul-25,bagusss,5,0,1
Ortuseight,ortuseight junior catalyst legion v5 in jr,sepatu futsal,Rp349.000,349000,Sugeng,Celeste Blue White,36,Jul-25,Alhamdulillah..anaknya senang.dpt spatu ori yg di idam idamkan.,5,0,1
Ortuseight,ortuseight junior catalyst legion v5 in jr,sepatu futsal,Rp349.000,349000,J***x,Celeste Blue White,35,Jul-25,"Sepatu nya bagus KA, maaf g d video unboxing nya d buka nya sama anak nya langsung 👍👍👍",5,0,1
Ortuseight,ortuseight junior catalyst legion v5 in jr,sepatu futsal,Rp349.000,349000,W***g,Celeste Blue White,35,Jun-25,Gacorrrrr kang,5,0,1
Ortuseight,ortuseight junior sirius in jr,sepatu futsal,Rp329.000,329000,H***o,Black Gold,36,Jul-25,okeèeeeeeeeeeeeeeeeeeeeeeeeeeeeeokeèeeeeeeeeeeeeeeeeeeeeeeeeeeee,5,0,1
Ortuseight,ortuseight junior sirius in jr,sepatu futsal,Rp329.000,329000,Gundam,Black Gold,34,Jul-25,Kualitas mantap,5,0,1
Ortuseight,ortuseight junior sirius in jr,sepatu futsal,Rp329.000,329000,P***p,Black Gold,35,Jul-25,Good,5,0,1
Ortuseight,ortuseight catalyst liberte v4 fg,sepatu bola,Rp649.000,649000,M***g,Salmon Lime,40,Jul-25,"Whattafuk guys, keren pisan euyyy",5,0,1
Ortuseight,ortuseight catalyst liberte v4 fg,sepatu bola,Rp649.000,649000,L***e,Salmon Lime,40,Jul-25,Kualitas baik,5,0,1
Ortuseight,ortuseight catalyst liberte v4 fg,sepatu bola,Rp649.000,649000,Q***i,Salmon Lime,38,Jul-25,"Mantap, trima kasih",5,0,1
Ortuseight,ortuseight catalyst liberte v4 fg,sepatu bola,Rp649.000,649000,U***h,Salmon Lime,41,Jul-25,😍,5,0,1
Ortuseight,ortuseight catalyst liberte v4 fg,sepatu bola,Rp649.000,649000,U***u,Salmon Lime,41,Jul-25,mantapp barang sesuai,5,0,1
Ortuseight,ortuseight catalyst liberte v4 fg,sepatu bola,Rp649.000,649000,N***y,Salmon Lime,38,Jul-25,Bagus,5,0,1
Ortuseight,ortuseight catalyst liberte v4 fg,sepatu bola,Rp649.000,649000,K***n,Salmon Lime,41,Jul-25,Mantap,5,0,1
Ortuseight,ortuseight catalyst liberte v4 fg,sepatu bola,Rp649.000,649000,S***a,Salmon Lime,41,Jul-25,Good,4,0,1
Ortuseight,ortuseight catalyst liberte v4 fg,sepatu bola,Rp649.000,649000,G***t,Salmon Lime,39,Jul-25,Nice,5,0,1
Ortuseight,ortuseight catalyst liberte v4 fg,sepatu bola,Rp649.000,649000,X***b,Salmon Lime,41,Jul-25,Keren,5,0,1
Ortuseight,ortuseight junior sirius fg jr,sepatu bola,Rp329.000,329000,A***d,Black Gold,34,Jul-25,Naise,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,Muhammad,BLACK/BLACK,42,Jul-25,"Ok sih bagus, cuma kurang suka sama bekas putih antara top dan bottom nya kayak belepet lem atas kurang rapi",5,0,-1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,N***t,BLACK/BLACK,41,Jun-25,Keren sepatu empuk vuat kaki lebar cocok yaa,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,S***o,BLACK/BLACK,37,May-25,"Mantap, enak dipake dan pengiriman kilat..  Bisa repeat order yg lain nih..",5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,H***l,BLACK/BLACK,42,Jul-25,"barang: ori  kualitas: bahan bagus, ringan, tidak ada cacat  toko amanah, jngan ragu buat beli di toko ini",5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,Z***k,BLACK/BLACK,42,May-25,Bentuk dan ukuran: Pas Aroma: Sodappp Daya tahan pakai: Moga awet Warna: Black/black uk 42,5,0,0
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,Z***v,BLACK/BLACK,42,Jun-25,kualitasnya gk diragukan lagi sih🫶🏻🔥,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,K***a,BLACK/BLACK,39,Jun-25,Bagus..ukuran 39 ngepas bnget tp gk ppa,5,0,-1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,U***r,BLACK/BLACK,45,Jun-25,"Sepatu keren, sesuai dan pas ukurannya",5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,W***n,BLACK/BLACK,38,Mar-25,Barang bagus dan berkualitas...mantap,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,P***u,BLACK/BLACK,40,Mar-25,Kayak gk pake sepatu,5,0,0
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,Harley,BLACK/BLACK,41,Jul-25,"ok, sesuai pesanan",5,0,0
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,P***x,BLACK/BLACK,39,Jun-25,Warna dan ukuran sesuai,5,0,0
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,P***t,BLACK/BLACK,44,Feb-25,Ini keren,5,2,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,Z***z,BLACK/BLACK,39,Jun-25,Bagus Banget,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,W***r,BLACK/BLACK,44,Jun-25,produk mantap,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,L***u,BLACK/BLACK,42,Jul-25,barangnya mantap,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,a***a,BLACK/BLACK,38,Oct-24,"Sangat puas,",5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,M***i,BLACK/BLACK,37,Jul-25,Mantab sesuai pesanan,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,I***c,BLACK/BLACK,37,Jul-25,Bagus,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,M***o,BLACK/BLACK,43,Jul-25,bagus,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,R***f,BLACK/BLACK,41,Jul-25,Bagus,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,V***g,BLACK/BLACK,44,Jun-25,BAGUS,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,F***b,BLACK/BLACK,40,Apr-25,Bagus,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,T***S,BLACK/BLACK,39,Feb-25,bagus,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,F***e,BLACK/BLACK,44,Mar-25,mantap,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,T***S,BLACK/BLACK,42,Jan-25,terbaik,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,I***b,BLACK/BLACK,45,Jun-25,mantaf,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,B***a,BLACK/BLACK,39,Jul-25,Nice,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,J***z,BLACK/BLACK,40,Jul-25,MANTAPPP!!!!,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,E***y,BLACK/BLACK,40,Jun-25,Keren,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,G***b,BLACK/BLACK,45,Jul-25,Mantapp,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,*****,BLACK/BLACK,42,Feb-25,sip,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,I***v,BLACK/BLACK,39,Jun-25,mantapp sepatunya joss,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,N***i,BLACK/WHITE,41,Jul-25,"good, barang sampe dengan baik, tidak ada kerusakan sama sekali, dan pengirimannya cepat",5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,Fajar,BLACK/WHITE,43,Jul-25,"bahan ringan nyaman dipakai, cocok buat dipakai harian..",5,1,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,fenyalson,BLACK/WHITE,43,Jun-25,"bahan oke, pengiriman juga super cepat, setelah dicoba sebetulnya pas2 aja cuma bagian depan aja yg ternyata rada panjang... tadinya mau tuker tapi masih bisa dipakai dan... ",5,0,-1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,M***h,BLACK/WHITE,43,Mar-25,"Barang sesuai. ukuran pas. Saya puas, Desainnya keren, nyaman dipakai seharian, dan solnya sangat kokoh.",5,1,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,m***d,BLACK/WHITE,43,Apr-25,sesuai deskripsi barang sampai dengan selamat,5,0,0
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,Andri,BLACK/WHITE,43,Apr-25,Recommended Seller.... Pengiriman cepet bgt.... Hatur Nuhun 👍,5,0,1
Mills,mills dexter,sepatu lifestyle,Rp329.000,329000,T***S,BLACK/WHITE,36,Jul-24,suka,5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,C***l,Black/ Dk.Grey/Red,41,Apr-25,"model dan kombinasi warna yang keren, apalagi ditambah harga diskon. Barang sampai dengan selamat dan waktu yg sesuai estimasi. Semoga awet",5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,A****,Black/ Dk.Grey/Red,41,Dec-24,"Modelnya keren, bahannya bagus, rapi, kualitas produknya bagus, rekomended seller. Pengiriman barang cepat. Terima kasih seller & kurir.",5,1,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,Leon,Blck/ DkGry/Red,41,Jan-25,"udah komplain dan penjual fast respon, males balikin paket akhirnya sepatu dipakai anak saja untungnya kok muat. mohon pada deskripsi barang di revisi agar sesuai dan tid... ",1,2,-1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,A***d,Black/ Dk.Grey/Red,41,Mar-25,"Terimakasih pesanan sudah diterima dengan selamat, packing rapi, dan proses pengirimannya cepat. seller juga responsif",4,0,0
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,Arya,Black/ Dk.Grey/Red,36,Jun-25,"sesuai Foto, sepatunya nyaman, semoga awet",5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,Abdul,Black/ Dk.Grey/Red,41,Jun-25,"Kelebihan: model bagus, bahan nyaman, value for money Kekurangan: Insole kurang empuk dan model tali yang agak ribet",5,0,-1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,U***y,Blck/ DkGry/Red,42,Mar-25,"Baru Dateng langsung dicoba,kenceng , enteng pas di kaki",5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,MRZ,Blck/ DkGry/Red,45,Jan-25,"Sepatu yg cocok banget buat training/gym. Ada pengunci ankle sehingga bikin kaki jadi stabil. Best of all, harganya affordable! Good job Mills! 🫡👍🏻",5,1,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,Arya,Blck/ DkGry/Red,42,Mar-25,barang sesuai.bahan bagus .model keren..toko tepat waktu,5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,Rohim,Black/ Dk.Grey/Red,38,May-25,"bagus banget,enteng,ada kuncian engkel,cuma talinya dgak ribet,solusinya di bikin sederhana",5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,X***s,Black/ Dk.Grey/Red,42,Feb-25,Barang sesuai dan sudah sampai dengan selamat,5,0,0
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,N***v,Black/ Dk.Grey/Red,42,Apr-25,Bentuk dan ukuran: Sesuai dengan pesanan Aroma: Produk Masih baru Daya tahan pakai: Rapi bakalan awet sepatunya,5,0,0
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,R***o,Blck/ DkGry/Red,42,Jan-25,"Harga sangat terjangkau tp kualitas ga kalah sm merk2 terkenal. Ringan bgt, nyaman pas di kaki",5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,D***n,Blck/ DkGry/Red,38,Jan-25,best price good quality fast delivery recommended seller,5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,Angga,Blck/ DkGry/Red,42,May-25,"modelnya keren, nyaman di kaki, ringan  kualitas bagus",5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,V***v,Black/ Dk.Grey/Red,42,Apr-25,Alhamdulillah bagus  Tapi klo bisa jangan pake ekspedisi N**** E****s pengirimannya lama,5,0,-1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,habib,Black/ Dk.Grey/Red,41,May-25,sepatunya OK dengan harga 150 rb-an  untuk yg kakinya lebar sebaiknya tambah 1 atau 2 nomor ke atas,5,0,-1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,e***l,Black/ Dk.Grey/Red,40,Jan-25,Bagus produkny Bentuk dan ukuran: Sesuai pesanan Warna: Ngejreng tdk norak Daya tahan pakai: Belum dicoba,4,0,0
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,s***u,Blck/ DkGry/Red,36,Jul-24,Sepatunya nyaman Ukuran sesuai,5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,V***o,Blck/ DkGry/Red,42,Apr-25,😭😭😭😭😭  dpt brg sisa,4,0,-1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,D***y,Blck/ DkGry/Red,45,Aug-24,kurang cocok bagi kaki lebar,5,0,-1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,Nur,Black/ Dk.Grey/Red,45,May-25,goooooooooooodddd qualiiiiiiiiiittttttttyyyyyyyyy produuuuuuuuuttttttcccccccc,5,0,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,D***s,Blck/ DkGry/Red,38,Feb-25,Bagus sepatunya.,5,1,1
Mills,mills evander,sepatu lifestyle,Rp174.500,174500,J***i,Black/ Dk.Grey/Red,42,Mar-25,Nyaman bgt sepatu nya,5,0,1
